PMID	Sourceid	xQTL	Tissue	Population	Sample_size	Journal	Year	Genome	Describe	Title	Reduced-WGS
31410488	1097	lncRNAQTL	Esophagus	MIX	184	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1098	lncRNAQTL	Brain	MIX	150	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1099	lncRNAQTL	Brain	MIX	518	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1100	lncRNAQTL	Kidney	MIX	66	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1101	lncRNAQTL	Kidney	MIX	525	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1102	lncRNAQTL	Blood	MIX	122	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1103	lncRNAQTL	Brain	MIX	515	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1104	lncRNAQTL	Liver	MIX	369	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1105	lncRNAQTL	Lung	MIX	511	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1106	lncRNAQTL	Lung	MIX	500	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1107	lncRNAQTL	Breast	MIX	87	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1108	lncRNAQTL	Ovary	MIX	291	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1109	lncRNAQTL	Pancreas	MIX	178	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1110	lncRNAQTL	Adrenal Gland	MIX	178	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1111	lncRNAQTL	Prostate	MIX	494	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1112	lncRNAQTL	Prostate	MIX	73	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1113	lncRNAQTL	Skin	MIX	258	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1114	lncRNAQTL	Skin	MIX	103	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1115	lncRNAQTL	Stomach	MIX	414	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1116	lncRNAQTL	Testis	MIX	150	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1117	lncRNAQTL	Thyroid Gland	MIX	503	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1118	lncRNAQTL	Thymus	MIX	120	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1119	lncRNAQTL	Uterus	MIX	176	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1120	lncRNAQTL	Eye	MIX	80	Nucleic acids research	2020	hg19/hg38	cis	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1121	lncRNAQTL	Bladder	MIX	408	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1122	lncRNAQTL	Breast	MIX	1091	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1123	lncRNAQTL	Cervix	MIX	299	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1124	lncRNAQTL	Large Intestine-Colon	MIX	285	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1125	lncRNAQTL	Brain	MIX	518	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1126	lncRNAQTL	Kidney	MIX	525	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1127	lncRNAQTL	Kidney	MIX	290	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1128	lncRNAQTL	Brain	MIX	515	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1129	lncRNAQTL	Liver	MIX	369	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1130	lncRNAQTL	Lung	MIX	511	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1131	lncRNAQTL	Lung	MIX	500	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1132	lncRNAQTL	Ovary	MIX	291	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1133	lncRNAQTL	Pancreas	MIX	178	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1134	lncRNAQTL	Adrenal Gland	MIX	178	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1135	lncRNAQTL	Prostate	MIX	494	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1136	lncRNAQTL	Skin	MIX	258	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1137	lncRNAQTL	Stomach	MIX	414	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1138	lncRNAQTL	Testis	MIX	150	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
31410488	1139	lncRNAQTL	Thyroid Gland	MIX	503	Nucleic acids research	2020	hg19/hg38	trans	ncRNA-eQTL: a database to systematically evaluate the effects of SNPs on non-coding RNA expression across cancer types	No
bioRxiv_2021.07.20.453075	1140	bQTL	Adipose-Subcutaneous	EUR	581	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1141	bQTL	Artery-Tibial	EUR	584	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1142	bQTL	Brain-Cerebellum	EUR	209	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1143	bQTL	Brain-Cortex	EUR	205	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1144	bQTL	Brain-Nucleus Accumbens	EUR	202	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1145	bQTL	Blood	EUR	147	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1146	bQTL	Esophagus	EUR	465	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1147	bQTL	Liver	EUR	208	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1148	bQTL	Lung	EUR	515	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1149	bQTL	Muscle-Skeletal	EUR	706	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1150	bQTL	Central Nervous System	EUR	532	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1151	bQTL	Pancreas	EUR	305	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1152	bQTL	Brain	EUR	237	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1153	bQTL	Skin	EUR	605	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1154	bQTL	Spleen	EUR	227	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
bioRxiv_2021.07.20.453075	1155	bQTL	Thyroid Gland	EUR	574	bioRxiv	2021	hg19/hg38		Transcription factor regulation of eQTL activity across individuals and tissues	No
34432052	1156	apaQTL	Adipose-Subcutaneous	EUR	581	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1157	apaQTL	Adipose-Visceral	EUR	469	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1158	apaQTL	Adrenal Gland	EUR	233	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1159	apaQTL	Artery-Tibial	EUR	584	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1160	apaQTL	Brain-Amygdala	EUR	129	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1161	apaQTL	Brain-Anterior Cingulate Cortex	EUR	147	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1162	apaQTL	Brain-Caudate	EUR	194	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1163	apaQTL	Brain-Cerebellar Hemisphere	EUR	175	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1164	apaQTL	Brain-Cerebellum	EUR	209	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1165	apaQTL	Brain-Cortex	EUR	205	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1166	apaQTL	Brain-Frontal Cortex	EUR	175	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1167	apaQTL	Brain-Nucleus Accumbens	EUR	202	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1168	apaQTL	Brain-Spinal Cord	EUR	126	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1169	apaQTL	Breast	EUR	396	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1170	apaQTL	Fibroblast	EUR	483	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1171	apaQTL	Blood	EUR	147	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1172	apaQTL	Large Intestine-Colon	EUR	318	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1173	apaQTL	Large Intestine-Colon	EUR	368	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1174	apaQTL	Esophagus	EUR	330	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1175	apaQTL	Esophagus	EUR	465	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1176	apaQTL	Heart-Atrial Appendage	EUR	372	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
34432052	1177	apaQTL	Heart-Left Ventricle	EUR	386	Nucleic acids research	2021	hg19/hg38		3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues	No
